#Julian Date	Day	Month	Year	Hour	Minute	Second	East	North	Altitude
#[j]	[j]	[mois]	[année]	[h]	[min]	[s]	[m]	[m]	[m]
2459291.956434221	18	3	2021	10	57	15.917	2501049.491	1117421.803	384.517
2459291.956435008	18	3	2021	10	57	15.985	2501049.920	1117421.680	384.517
2459291.956436350	18	3	2021	10	57	16.101	2501050.339	1117421.541	384.520
2459291.956437496	18	3	2021	10	57	16.200	2501050.762	1117421.413	384.519
2459291.956438850	18	3	2021	10	57	16.317	2501050.975	1117421.348	384.525
2459291.956439441	18	3	2021	10	57	16.368	2501051.391	1117421.220	384.527
2459291.956440806	18	3	2021	10	57	16.486	2501051.615	1117421.149	384.529
2459291.956441373	18	3	2021	10	57	16.535	2501051.825	1117421.085	384.529
2459291.956442126	18	3	2021	10	57	16.600	2501052.030	1117421.026	384.534
2459291.956442669	18	3	2021	10	57	16.647	2501052.245	1117420.961	384.534
2459291.956443271	18	3	2021	10	57	16.699	2501052.464	1117420.895	384.537
2459291.956443966	18	3	2021	10	57	16.759	2501052.688	1117420.831	384.541
2459291.956444440	18	3	2021	10	57	16.800	2501052.895	1117420.764	384.537
2459291.956444996	18	3	2021	10	57	16.848	2501053.105	1117420.697	384.541
2459291.956445725	18	3	2021	10	57	16.911	2501053.336	1117420.628	384.544
2459291.956446582	18	3	2021	10	57	16.985	2501053.553	1117420.568	384.544
2459291.956447125	18	3	2021	10	57	17.032	2501053.764	1117420.503	384.549
2459291.956447716	18	3	2021	10	57	17.083	2501053.990	1117420.437	384.544
2459291.956448503	18	3	2021	10	57	17.151	2501054.217	1117420.371	384.545
2459291.956449070	18	3	2021	10	57	17.200	2501054.437	1117420.301	384.548
2459291.956449660	18	3	2021	10	57	17.251	2501054.655	1117420.239	384.548
2459291.956450239	18	3	2021	10	57	17.301	2501054.864	1117420.177	384.549
2459291.956451015	18	3	2021	10	57	17.368	2501055.090	1117420.104	384.551
2459291.956451605	18	3	2021	10	57	17.419	2501055.302	1117420.039	384.550
2459291.956452160	18	3	2021	10	57	17.467	2501055.539	1117419.968	384.556
2459291.956452947	18	3	2021	10	57	17.535	2501055.741	1117419.902	384.560
2459291.956453514	18	3	2021	10	57	17.584	2501055.962	1117419.836	384.559
2459291.956454093	18	3	2021	10	57	17.634	2501056.175	1117419.776	384.564
2459291.956454880	18	3	2021	10	57	17.702	2501056.407	1117419.699	384.564
2459291.956455447	18	3	2021	10	57	17.751	2501056.631	1117419.633	384.561
2459291.956456014	18	3	2021	10	57	17.800	2501056.847	1117419.564	384.565
2459291.956456570	18	3	2021	10	57	17.848	2501057.057	1117419.500	384.566
2459291.956457172	18	3	2021	10	57	17.900	2501057.278	1117419.435	384.567
2459291.956457785	18	3	2021	10	57	17.953	2501057.500	1117419.363	384.570
2459291.956458746	18	3	2021	10	57	18.036	2501057.953	1117419.230	384.570
2459291.956459718	18	3	2021	10	57	18.120	2501058.175	1117419.159	384.568
2459291.956460470	18	3	2021	10	57	18.185	2501058.613	1117419.031	384.574
2459291.956461616	18	3	2021	10	57	18.284	2501058.830	1117418.964	384.574
2459291.956462206	18	3	2021	10	57	18.335	2501059.044	1117418.896	384.575
2459291.956462959	18	3	2021	10	57	18.400	2501059.525	1117418.754	384.578
2459291.956464301	18	3	2021	10	57	18.516	2501059.963	1117418.620	384.582
2459291.956465274	18	3	2021	10	57	18.600	2501060.184	1117418.549	384.580
2459291.956466049	18	3	2021	10	57	18.667	2501060.629	1117418.415	384.587
2459291.956467241	18	3	2021	10	57	18.770	2501061.069	1117418.295	384.588
2459291.956468584	18	3	2021	10	57	18.886	2501061.523	1117418.155	384.585
2459291.956469533	18	3	2021	10	57	18.968	2501061.744	1117418.086	384.593
2459291.956470111	18	3	2021	10	57	19.018	2501061.969	1117418.019	384.590
2459291.956470864	18	3	2021	10	57	19.083	2501062.183	1117417.956	384.595
2459291.956471454	18	3	2021	10	57	19.134	2501062.419	1117417.885	384.601
2459291.956472033	18	3	2021	10	57	19.184	2501062.646	1117417.824	384.593
2459291.956472600	18	3	2021	10	57	19.233	2501062.869	1117417.751	384.598
2459291.956473410	18	3	2021	10	57	19.303	2501063.094	1117417.689	384.604
2459291.956473989	18	3	2021	10	57	19.353	2501063.317	1117417.624	384.596
2459291.956474533	18	3	2021	10	57	19.400	2501063.534	1117417.556	384.600
2459291.956475123	18	3	2021	10	57	19.451	2501063.762	1117417.485	384.604
2459291.956475667	18	3	2021	10	57	19.498	2501063.984	1117417.417	384.602
2459291.956476269	18	3	2021	10	57	19.550	2501064.220	1117417.351	384.609
2459291.956476848	18	3	2021	10	57	19.600	2501064.441	1117417.283	384.607
2459291.956477403	18	3	2021	10	57	19.648	2501064.671	1117417.207	384.602
2459291.956478016	18	3	2021	10	57	19.701	2501064.901	1117417.136	384.604
2459291.956478619	18	3	2021	10	57	19.753	2501065.122	1117417.064	384.607
2459291.956479336	18	3	2021	10	57	19.815	2501065.347	1117417.004	384.605
2459291.956479892	18	3	2021	10	57	19.863	2501065.574	1117416.935	384.607
2459291.956480459	18	3	2021	10	57	19.912	2501065.796	1117416.867	384.609
2459291.956481292	18	3	2021	10	57	19.984	2501066.028	1117416.797	384.608
2459291.956482044	18	3	2021	10	57	20.049	2501066.255	1117416.733	384.610
2459291.956482600	18	3	2021	10	57	20.097	2501066.474	1117416.661	384.613
2459291.956483144	18	3	2021	10	57	20.144	2501066.695	1117416.596	384.617
2459291.956483792	18	3	2021	10	57	20.200	2501066.921	1117416.523	384.617
2459291.956484394	18	3	2021	10	57	20.252	2501067.149	1117416.462	384.616
2459291.956485135	18	3	2021	10	57	20.316	2501067.599	1117416.324	384.618
2459291.956486107	18	3	2021	10	57	20.400	2501068.042	1117416.192	384.620
2459291.956487461	18	3	2021	10	57	20.517	2501068.477	1117416.061	384.620
2459291.956488422	18	3	2021	10	57	20.600	2501068.713	1117415.989	384.619
2459291.956488954	18	3	2021	10	57	20.646	2501068.922	1117415.930	384.620
2459291.956489544	18	3	2021	10	57	20.697	2501069.150	1117415.861	384.625
2459291.956490366	18	3	2021	10	57	20.768	2501069.591	1117415.727	384.626
2459291.956491523	18	3	2021	10	57	20.868	2501070.033	1117415.599	384.630
2459291.956492692	18	3	2021	10	57	20.969	2501070.248	1117415.531	384.634
2459291.956493237	18	3	2021	10	57	21.016	2501070.472	1117415.466	384.639
2459291.956494035	18	3	2021	10	57	21.085	2501070.905	1117415.332	384.642
2459291.956495193	18	3	2021	10	57	21.185	2501071.337	1117415.205	384.647
2459291.956496535	18	3	2021	10	57	21.301	2501071.752	1117415.080	384.646
2459291.956497496	18	3	2021	10	57	21.384	2501071.950	1117415.019	384.647
2459291.956498086	18	3	2021	10	57	21.435	2501072.172	1117414.950	384.656
2459291.956498850	18	3	2021	10	57	21.501	2501072.599	1117414.822	384.660
2459291.956499996	18	3	2021	10	57	21.600	2501073.028	1117414.688	384.656
2459291.956500968	18	3	2021	10	57	21.684	2501073.247	1117414.637	384.663
2459291.956501547	18	3	2021	10	57	21.734	2501073.462	1117414.575	384.667
2459291.956502311	18	3	2021	10	57	21.800	2501073.678	1117414.506	384.663
2459291.956502878	18	3	2021	10	57	21.849	2501073.883	1117414.443	384.667
2459291.956503445	18	3	2021	10	57	21.898	2501074.290	1117414.324	384.666
2459291.956504822	18	3	2021	10	57	22.017	2501074.716	1117414.202	384.674
2459291.956505795	18	3	2021	10	57	22.101	2501074.919	1117414.144	384.671
2459291.956506350	18	3	2021	10	57	22.149	2501075.125	1117414.079	384.677
2459291.956506941	18	3	2021	10	57	22.200	2501075.516	1117413.960	384.677
2459291.956508306	18	3	2021	10	57	22.318	2501075.924	1117413.845	384.685
2459291.956509255	18	3	2021	10	57	22.400	2501076.121	1117413.789	384.686
2459291.956510019	18	3	2021	10	57	22.466	2501076.522	1117413.667	384.691
2459291.956511015	18	3	2021	10	57	22.552	2501076.737	1117413.607	384.691
2459291.956511790	18	3	2021	10	57	22.619	2501077.124	1117413.495	384.694
2459291.956512762	18	3	2021	10	57	22.703	2501077.325	1117413.435	384.699
2459291.956513329	18	3	2021	10	57	22.752	2501077.532	1117413.373	384.699
2459291.956514093	18	3	2021	10	57	22.818	2501077.918	1117413.262	384.703
2459291.956515054	18	3	2021	10	57	22.901	2501078.123	1117413.201	384.704
2459291.956515644	18	3	2021	10	57	22.952	2501078.302	1117413.145	384.710
2459291.956516200	18	3	2021	10	57	23.000	2501078.516	1117413.084	384.713
2459291.956516790	18	3	2021	10	57	23.051	2501078.887	1117412.972	384.715
2459291.956517762	18	3	2021	10	57	23.135	2501079.086	1117412.909	384.718
2459291.956518329	18	3	2021	10	57	23.184	2501079.278	1117412.855	384.715
2459291.956518920	18	3	2021	10	57	23.235	2501079.467	1117412.802	384.723
2459291.956519487	18	3	2021	10	57	23.284	2501079.648	1117412.747	384.725
2459291.956520100	18	3	2021	10	57	23.337	2501079.846	1117412.689	384.725
2459291.956521072	18	3	2021	10	57	23.421	2501080.235	1117412.581	384.734
2459291.956521837	18	3	2021	10	57	23.487	2501080.428	1117412.521	384.733
2459291.956522368	18	3	2021	10	57	23.533	2501080.811	1117412.402	384.735
2459291.956523514	18	3	2021	10	57	23.632	2501081.006	1117412.351	384.734
2459291.956524279	18	3	2021	10	57	23.698	2501081.388	1117412.240	384.740
2459291.956525262	18	3	2021	10	57	23.783	2501081.586	1117412.183	384.744
2459291.956525864	18	3	2021	10	57	23.835	2501081.781	1117412.125	384.745
2459291.956526813	18	3	2021	10	57	23.917	2501082.149	1117412.015	384.748
2459291.956527588	18	3	2021	10	57	23.984	2501082.322	1117411.961	384.748
2459291.956528179	18	3	2021	10	57	24.035	2501082.521	1117411.910	384.751
2459291.956528734	18	3	2021	10	57	24.083	2501082.695	1117411.847	384.753
2459291.956529324	18	3	2021	10	57	24.134	2501082.872	1117411.795	384.753
2459291.956530089	18	3	2021	10	57	24.200	2501083.239	1117411.694	384.759
2459291.956531038	18	3	2021	10	57	24.282	2501083.423	1117411.635	384.759
2459291.956531593	18	3	2021	10	57	24.330	2501083.606	1117411.584	384.763
2459291.956532218	18	3	2021	10	57	24.384	2501083.966	1117411.480	384.768
2459291.956533561	18	3	2021	10	57	24.500	2501084.319	1117411.379	384.771
2459291.956534544	18	3	2021	10	57	24.585	2501084.509	1117411.325	384.774
2459291.956535123	18	3	2021	10	57	24.635	2501084.688	1117411.272	384.768
2459291.956535656	18	3	2021	10	57	24.681	2501084.870	1117411.220	384.776
2459291.956536199	18	3	2021	10	57	24.728	2501085.231	1117411.115	384.781
2459291.956536848	18	3	2021	10	57	24.784	2501085.402	1117411.067	384.786
2459291.956537415	18	3	2021	10	57	24.833	2501085.582	1117411.018	384.787
2459291.956538156	18	3	2021	10	57	24.897	2501085.941	1117410.906	384.793
2459291.956539162	18	3	2021	10	57	24.984	2501086.133	1117410.857	384.796
2459291.956539718	18	3	2021	10	57	25.032	2501086.294	1117410.806	384.794
2459291.956540493	18	3	2021	10	57	25.099	2501086.650	1117410.707	384.801
2459291.956541489	18	3	2021	10	57	25.185	2501086.823	1117410.657	384.799
2459291.956542044	18	3	2021	10	57	25.233	2501086.992	1117410.604	384.805
2459291.956542623	18	3	2021	10	57	25.283	2501087.163	1117410.548	384.811
2459291.956543179	18	3	2021	10	57	25.331	2501087.334	1117410.499	384.811
2459291.956543757	18	3	2021	10	57	25.381	2501087.507	1117410.458	384.807
2459291.956544336	18	3	2021	10	57	25.431	2501087.671	1117410.398	384.817
2459291.956544903	18	3	2021	10	57	25.480	2501087.839	1117410.355	384.817
2459291.956545459	18	3	2021	10	57	25.528	2501088.185	1117410.254	384.822
2459291.956546292	18	3	2021	10	57	25.600	2501088.519	1117410.159	384.821
2459291.956547449	18	3	2021	10	57	25.700	2501088.862	1117410.061	384.831
2459291.956548433	18	3	2021	10	57	25.785	2501089.026	1117410.015	384.834
2459291.956548977	18	3	2021	10	57	25.832	2501089.197	1117409.967	384.836
2459291.956549579	18	3	2021	10	57	25.884	2501089.519	1117409.873	384.839
2459291.956550748	18	3	2021	10	57	25.985	2501089.685	1117409.824	384.840
2459291.956551327	18	3	2021	10	57	26.035	2501089.850	1117409.779	384.845
2459291.956551917	18	3	2021	10	57	26.086	2501090.013	1117409.734	384.847
2459291.956552461	18	3	2021	10	57	26.133	2501090.335	1117409.640	384.850
2459291.956553051	18	3	2021	10	57	26.184	2501090.491	1117409.594	384.854
2459291.956553642	18	3	2021	10	57	26.235	2501090.652	1117409.552	384.852
2459291.956554209	18	3	2021	10	57	26.284	2501090.819	1117409.503	384.854
2459291.956554799	18	3	2021	10	57	26.335	2501090.974	1117409.460	384.857
2459291.956555366	18	3	2021	10	57	26.384	2501091.134	1117409.414	384.859
2459291.956555910	18	3	2021	10	57	26.431	2501091.292	1117409.367	384.861
2459291.956556454	18	3	2021	10	57	26.478	2501091.455	1117409.320	384.864
2459291.956557137	18	3	2021	10	57	26.537	2501091.772	1117409.231	384.868
2459291.956558190	18	3	2021	10	57	26.628	2501092.095	1117409.135	384.873
2459291.956558966	18	3	2021	10	57	26.695	2501092.261	1117409.088	384.875
2459291.956559544	18	3	2021	10	57	26.745	2501092.428	1117409.043	384.876
2459291.956560007	18	3	2021	10	57	26.785	2501092.588	1117408.994	384.882
2459291.956560540	18	3	2021	10	57	26.831	2501092.745	1117408.950	384.883
2459291.956561431	18	3	2021	10	57	26.908	2501093.069	1117408.857	384.887
2459291.956562496	18	3	2021	10	57	27.000	2501093.537	1117408.719	384.893
2459291.956563641	18	3	2021	10	57	27.099	2501093.861	1117408.633	384.899
2459291.956564637	18	3	2021	10	57	27.185	2501094.010	1117408.587	384.902
2459291.956565227	18	3	2021	10	57	27.236	2501094.165	1117408.544	384.902
2459291.956565979	18	3	2021	10	57	27.301	2501094.468	1117408.455	384.905
2459291.956566535	18	3	2021	10	57	27.349	2501094.784	1117408.369	384.909
2459291.956567496	18	3	2021	10	57	27.432	2501094.943	1117408.325	384.910
2459291.956568039	18	3	2021	10	57	27.479	2501095.102	1117408.279	384.914
2459291.956568642	18	3	2021	10	57	27.531	2501095.256	1117408.233	384.917
2459291.956569267	18	3	2021	10	57	27.585	2501095.418	1117408.188	384.922
2459291.956569834	18	3	2021	10	57	27.634	2501095.576	1117408.142	384.922
2459291.956570563	18	3	2021	10	57	27.697	2501096.030	1117408.012	384.932
2459291.956571524	18	3	2021	10	57	27.780	2501096.182	1117407.968	384.933
2459291.956572114	18	3	2021	10	57	27.831	2501096.343	1117407.921	384.933
2459291.956572669	18	3	2021	10	57	27.879	2501096.510	1117407.868	384.938
2459291.956573271	18	3	2021	10	57	27.931	2501096.658	1117407.825	384.939
2459291.956573885	18	3	2021	10	57	27.984	2501096.814	1117407.786	384.941
2459291.956574429	18	3	2021	10	57	28.031	2501096.962	1117407.738	384.943
2459291.956575297	18	3	2021	10	57	28.106	2501097.437	1117407.599	384.950
2459291.956576385	18	3	2021	10	57	28.200	2501097.581	1117407.552	384.950
2459291.956576917	18	3	2021	10	57	28.246	2501097.874	1117407.465	384.953
2459291.956577565	18	3	2021	10	57	28.302	2501098.021	1117407.421	384.957
2459291.956578341	18	3	2021	10	57	28.369	2501098.320	1117407.335	384.963
2459291.956579244	18	3	2021	10	57	28.447	2501098.466	1117407.293	384.965
2459291.956579811	18	3	2021	10	57	28.496	2501098.618	1117407.247	384.966
2459291.956580378	18	3	2021	10	57	28.545	2501098.922	1117407.153	384.969
2459291.956581408	18	3	2021	10	57	28.634	2501099.083	1117407.114	384.972
2459291.956581952	18	3	2021	10	57	28.681	2501099.230	1117407.075	384.975
2459291.956582543	18	3	2021	10	57	28.732	2501099.375	1117407.029	384.977
2459291.956583156	18	3	2021	10	57	28.785	2501099.670	1117406.946	384.981
2459291.956583781	18	3	2021	10	57	28.839	2501099.817	1117406.904	384.983
2459291.956584325	18	3	2021	10	57	28.886	2501099.966	1117406.863	384.986
2459291.956584927	18	3	2021	10	57	28.938	2501100.112	1117406.820	384.991
2459291.956585471	18	3	2021	10	57	28.985	2501100.406	1117406.739	384.992
2459291.956586061	18	3	2021	10	57	29.036	2501100.556	1117406.694	384.992
2459291.956586652	18	3	2021	10	57	29.087	2501100.711	1117406.649	384.997
2459291.956587195	18	3	2021	10	57	29.134	2501100.858	1117406.605	385.002
2459291.956587774	18	3	2021	10	57	29.184	2501101.006	1117406.567	385.002
2459291.956588318	18	3	2021	10	57	29.231	2501101.159	1117406.521	385.005
2459291.956588920	18	3	2021	10	57	29.283	2501101.310	1117406.479	385.008
2459291.956589475	18	3	2021	10	57	29.331	2501101.605	1117406.392	385.011
2459291.956590274	18	3	2021	10	57	29.400	2501101.896	1117406.303	385.016
2459291.956591188	18	3	2021	10	57	29.479	2501102.038	1117406.262	385.019
2459291.956591813	18	3	2021	10	57	29.533	2501102.186	1117406.214	385.021
2459291.956592589	18	3	2021	10	57	29.600	2501102.630	1117406.089	385.026
2459291.956593734	18	3	2021	10	57	29.699	2501102.920	1117406.010	385.033
2459291.956594718	18	3	2021	10	57	29.784	2501103.059	1117405.967	385.039
2459291.956595285	18	3	2021	10	57	29.833	2501103.349	1117405.886	385.040
2459291.956596061	18	3	2021	10	57	29.900	2501103.629	1117405.804	385.047
2459291.956597033	18	3	2021	10	57	29.984	2501103.775	1117405.764	385.047
2459291.956597588	18	3	2021	10	57	30.032	2501103.920	1117405.720	385.045
2459291.956598167	18	3	2021	10	57	30.082	2501104.064	1117405.678	385.054
2459291.956598700	18	3	2021	10	57	30.128	2501104.353	1117405.598	385.056
2459291.956599533	18	3	2021	10	57	30.200	2501104.637	1117405.515	385.063
2459291.956600436	18	3	2021	10	57	30.278	2501104.782	1117405.472	385.066
2459291.956601049	18	3	2021	10	57	30.331	2501104.932	1117405.435	385.062
2459291.956601674	18	3	2021	10	57	30.385	2501105.218	1117405.350	385.072
2459291.956602206	18	3	2021	10	57	30.431	2501105.365	1117405.332	385.072
2459291.956603005	18	3	2021	10	57	30.500	2501105.648	1117405.227	385.079
2459291.956603989	18	3	2021	10	57	30.585	2501105.790	1117405.184	385.085
2459291.956604545	18	3	2021	10	57	30.633	2501105.936	1117405.150	385.083
2459291.956605135	18	3	2021	10	57	30.684	2501106.226	1117405.061	385.084
2459291.956605702	18	3	2021	10	57	30.733	2501106.369	1117405.020	385.086
2459291.956606258	18	3	2021	10	57	30.781	2501106.516	1117404.988	385.088
2459291.956606859	18	3	2021	10	57	30.833	2501106.670	1117404.936	385.095
2459291.956607670	18	3	2021	10	57	30.903	2501107.097	1117404.815	385.095
2459291.956608607	18	3	2021	10	57	30.984	2501107.248	1117404.771	385.098
2459291.956609163	18	3	2021	10	57	31.032	2501107.396	1117404.727	385.102
2459291.956609706	18	3	2021	10	57	31.079	2501107.542	1117404.686	385.105
2459291.956610285	18	3	2021	10	57	31.129	2501107.688	1117404.643	385.102
2459291.956611107	18	3	2021	10	57	31.200	2501108.134	1117404.510	385.110
2459291.956612056	18	3	2021	10	57	31.282	2501108.429	1117404.434	385.117
2459291.956613237	18	3	2021	10	57	31.384	2501108.730	1117404.343	385.116
2459291.956614383	18	3	2021	10	57	31.483	2501109.030	1117404.256	385.127
2459291.956614961	18	3	2021	10	57	31.533	2501109.172	1117404.214	385.122
2459291.956615563	18	3	2021	10	57	31.585	2501109.322	1117404.179	385.124
2459291.956616107	18	3	2021	10	57	31.632	2501109.467	1117404.134	385.125
2459291.956616697	18	3	2021	10	57	31.683	2501109.756	1117404.047	385.131
2459291.956617276	18	3	2021	10	57	31.733	2501109.894	1117404.010	385.133
2459291.956617855	18	3	2021	10	57	31.783	2501110.041	1117403.970	385.136
2459291.956618433	18	3	2021	10	57	31.833	2501110.191	1117403.924	385.141
2459291.956619047	18	3	2021	10	57	31.886	2501110.343	1117403.881	385.139
2459291.956619603	18	3	2021	10	57	31.934	2501110.645	1117403.801	385.148
2459291.956620181	18	3	2021	10	57	31.984	2501110.794	1117403.750	385.147
2459291.956620806	18	3	2021	10	57	32.038	2501110.941	1117403.711	385.149
2459291.956621361	18	3	2021	10	57	32.086	2501111.096	1117403.669	385.153
2459291.956621964	18	3	2021	10	57	32.138	2501111.246	1117403.620	385.157
2459291.956622496	18	3	2021	10	57	32.184	2501111.549	1117403.533	385.160
2459291.956623075	18	3	2021	10	57	32.234	2501111.549	1117403.533	385.160
2459291.956624637	18	3	2021	10	57	32.369	2501112.061	1117403.379	385.170
2459291.956626003	18	3	2021	10	57	32.487	2501112.339	1117403.307	385.177
2459291.956626732	18	3	2021	10	57	32.550	2501112.595	1117403.227	385.179
2459291.956626940	18	3	2021	10	57	32.568	2501113.123	1117403.068	385.189
2459291.956628480	18	3	2021	10	57	32.701	2501113.659	1117402.912	385.198
2459291.956630193	18	3	2021	10	57	32.849	2501113.930	1117402.841	385.206
2459291.956631177	18	3	2021	10	57	32.934	2501114.195	1117402.760	385.207
2459291.956631940	18	3	2021	10	57	33.000	2501114.473	1117402.679	385.219
2459291.956632704	18	3	2021	10	57	33.066	2501114.736	1117402.604	385.220
2459291.956633688	18	3	2021	10	57	33.151	2501115.008	1117402.528	385.225
2459291.956634464	18	3	2021	10	57	33.218	2501115.279	1117402.448	385.226
2459291.956635204	18	3	2021	10	57	33.282	2501115.827	1117402.293	385.239
2459291.956637137	18	3	2021	10	57	33.449	2501116.095	1117402.222	385.241
2459291.956637890	18	3	2021	10	57	33.514	2501116.368	1117402.142	385.245
2459291.956638885	18	3	2021	10	57	33.600	2501116.649	1117402.068	385.248
2459291.956639464	18	3	2021	10	57	33.650	2501116.920	1117401.984	385.254
2459291.956640621	18	3	2021	10	57	33.750	2501117.183	1117401.905	385.256
2459291.956641200	18	3	2021	10	57	33.800	2501117.470	1117401.832	385.262
2459291.956642160	18	3	2021	10	57	33.883	2501117.735	1117401.754	385.262
2459291.956642936	18	3	2021	10	57	33.950	2501117.986	1117401.685	385.267
2459291.956643711	18	3	2021	10	57	34.017	2501118.293	1117401.595	385.273
2459291.956644672	18	3	2021	10	57	34.100	2501118.564	1117401.516	385.275
2459291.956645459	18	3	2021	10	57	34.168	2501118.841	1117401.435	385.277
2459291.956646396	18	3	2021	10	57	34.249	2501119.124	1117401.355	385.282
2459291.956647172	18	3	2021	10	57	34.316	2501119.399	1117401.278	385.286
2459291.956648144	18	3	2021	10	57	34.400	2501119.685	1117401.192	385.288
2459291.956649093	18	3	2021	10	57	34.482	2501119.959	1117401.118	385.293
2459291.956649695	18	3	2021	10	57	34.534	2501120.236	1117401.032	385.296
2459291.956650632	18	3	2021	10	57	34.615	2501120.805	1117400.864	385.307
2459291.956652403	18	3	2021	10	57	34.768	2501121.075	1117400.789	385.314
2459291.956653179	18	3	2021	10	57	34.835	2501121.362	1117400.704	385.318
2459291.956654128	18	3	2021	10	57	34.917	2501121.634	1117400.626	385.323
2459291.956654892	18	3	2021	10	57	34.983	2501121.928	1117400.538	385.325
2459291.956655679	18	3	2021	10	57	35.051	2501122.204	1117400.461	385.331
2459291.956656674	18	3	2021	10	57	35.137	2501122.490	1117400.377	385.340
2459291.956657635	18	3	2021	10	57	35.220	2501122.761	1117400.293	385.343
2459291.956658213	18	3	2021	10	57	35.270	2501123.050	1117400.210	385.348
2459291.956659139	18	3	2021	10	57	35.350	2501123.324	1117400.134	385.357
2459291.956660100	18	3	2021	10	57	35.433	2501123.617	1117400.049	385.358
2459291.956660817	18	3	2021	10	57	35.495	2501123.896	1117399.966	385.367
2459291.956661674	18	3	2021	10	57	35.569	2501124.179	1117399.886	385.371
2459291.956662623	18	3	2021	10	57	35.651	2501124.448	1117399.806	385.377
2459291.956663410	18	3	2021	10	57	35.719	2501124.737	1117399.722	385.385
2459291.956664348	18	3	2021	10	57	35.800	2501125.027	1117399.636	385.393
2459291.956665297	18	3	2021	10	57	35.882	2501125.309	1117399.559	385.397
2459291.956665899	18	3	2021	10	57	35.934	2501125.591	1117399.480	385.404
2459291.956666848	18	3	2021	10	57	36.016	2501125.875	1117399.391	385.409
2459291.956667844	18	3	2021	10	57	36.102	2501126.158	1117399.313	385.416
2459291.956668607	18	3	2021	10	57	36.168	2501126.451	1117399.235	385.421
2459291.956669394	18	3	2021	10	57	36.236	2501126.733	1117399.160	385.428
2459291.956670159	18	3	2021	10	57	36.302	2501127.014	1117399.068	385.432
2459291.956671119	18	3	2021	10	57	36.385	2501127.298	1117398.995	385.441
2459291.956671906	18	3	2021	10	57	36.453	2501127.580	1117398.910	385.443
2459291.956672658	18	3	2021	10	57	36.518	2501127.856	1117398.836	385.449
2459291.956673607	18	3	2021	10	57	36.600	2501128.140	1117398.755	385.456
2459291.956674556	18	3	2021	10	57	36.682	2501128.412	1117398.677	385.460
2459291.956675147	18	3	2021	10	57	36.733	2501128.690	1117398.599	385.465
2459291.956676119	18	3	2021	10	57	36.817	2501128.963	1117398.523	385.470
2459291.956676883	18	3	2021	10	57	36.883	2501129.232	1117398.444	385.478
2459291.956677658	18	3	2021	10	57	36.950	2501129.501	1117398.369	385.486
2459291.956678434	18	3	2021	10	57	37.017	2501129.766	1117398.294	385.491
2459291.956679186	18	3	2021	10	57	37.082	2501130.047	1117398.216	385.496
2459291.956680181	18	3	2021	10	57	37.168	2501130.311	1117398.134	385.503
2459291.956680760	18	3	2021	10	57	37.218	2501130.586	1117398.060	385.511
2459291.956681721	18	3	2021	10	57	37.301	2501130.848	1117397.983	385.514
2459291.956682681	18	3	2021	10	57	37.384	2501131.108	1117397.911	385.519
2459291.956683410	18	3	2021	10	57	37.447	2501131.386	1117397.830	385.525
2459291.956684012	18	3	2021	10	57	37.499	2501131.652	1117397.755	385.530
2459291.956684823	18	3	2021	10	57	37.569	2501131.903	1117397.681	385.537
2459291.956685737	18	3	2021	10	57	37.648	2501132.172	1117397.612	385.540
2459291.956686744	18	3	2021	10	57	37.735	2501132.427	1117397.534	385.547
2459291.956687496	18	3	2021	10	57	37.800	2501132.680	1117397.463	385.554
2459291.956688087	18	3	2021	10	57	37.851	2501132.953	1117397.391	385.558
2459291.956689047	18	3	2021	10	57	37.934	2501133.205	1117397.318	385.564
2459291.956689811	18	3	2021	10	57	38.000	2501133.458	1117397.242	385.570
2459291.956690598	18	3	2021	10	57	38.068	2501133.709	1117397.174	385.576
2459291.956691558	18	3	2021	10	57	38.151	2501133.961	1117397.101	385.579
2459291.956692126	18	3	2021	10	57	38.200	2501134.206	1117397.031	385.587
2459291.956693086	18	3	2021	10	57	38.283	2501134.459	1117396.950	385.591
2459291.956693873	18	3	2021	10	57	38.351	2501134.716	1117396.879	385.598
2459291.956694649	18	3	2021	10	57	38.418	2501134.951	1117396.813	385.603
2459291.956695621	18	3	2021	10	57	38.502	2501135.205	1117396.737	385.609
2459291.956696373	18	3	2021	10	57	38.567	2501135.450	1117396.666	385.613
2459291.956697114	18	3	2021	10	57	38.631	2501135.687	1117396.597	385.622
2459291.956697890	18	3	2021	10	57	38.698	2501135.934	1117396.529	385.625
2459291.956698711	18	3	2021	10	57	38.769	2501136.168	1117396.463	385.630
2459291.956699614	18	3	2021	10	57	38.847	2501136.400	1117396.392	385.630
2459291.956700193	18	3	2021	10	57	38.897	2501136.634	1117396.323	385.638
2459291.956701212	18	3	2021	10	57	38.985	2501136.880	1117396.259	385.644
2459291.956701940	18	3	2021	10	57	39.048	2501137.112	1117396.194	385.652
2459291.956702924	18	3	2021	10	57	39.133	2501137.340	1117396.125	385.657
2459291.956703526	18	3	2021	10	57	39.185	2501137.569	1117396.054	385.661
2459291.956704290	18	3	2021	10	57	39.251	2501137.805	1117395.989	385.667
2459291.956705262	18	3	2021	10	57	39.335	2501138.029	1117395.923	385.675
2459291.956706014	18	3	2021	10	57	39.400	2501138.266	1117395.856	385.677
2459291.956706547	18	3	2021	10	57	39.446	2501138.491	1117395.790	385.681
