#Julian Date	Day	Month	Year	Hour	Minute	Second	East	North	Altitude
#[j]	[j]	[mois]	[année]	[h]	[min]	[s]	[m]	[m]	[m]
2459292.089649120	18	3	2021	14	9	5.684	2501046.773	1117422.647	384.485
2459292.089649895	18	3	2021	14	9	5.751	2501047.466	1117422.435	384.491
2459292.089651249	18	3	2021	14	9	5.868	2501047.825	1117422.330	384.492
2459292.089651805	18	3	2021	14	9	5.916	2501048.181	1117422.215	384.499
2459292.089652418	18	3	2021	14	9	5.969	2501048.547	1117422.094	384.502
2459292.089652997	18	3	2021	14	9	6.019	2501048.916	1117421.992	384.502
2459292.089653773	18	3	2021	14	9	6.086	2501049.302	1117421.871	384.511
2459292.089654548	18	3	2021	14	9	6.153	2501049.667	1117421.757	384.515
2459292.089655092	18	3	2021	14	9	6.200	2501050.030	1117421.644	384.521
2459292.089655867	18	3	2021	14	9	6.267	2501050.770	1117421.414	384.526
2459292.089657037	18	3	2021	14	9	6.368	2501051.191	1117421.290	384.525
2459292.089657801	18	3	2021	14	9	6.434	2501051.550	1117421.179	384.531
2459292.089658391	18	3	2021	14	9	6.485	2501051.928	1117421.067	384.531
2459292.089659155	18	3	2021	14	9	6.551	2501052.704	1117420.831	384.539
2459292.089660301	18	3	2021	14	9	6.650	2501053.098	1117420.709	384.540
2459292.089660879	18	3	2021	14	9	6.700	2501053.488	1117420.595	384.539
2459292.089662222	18	3	2021	14	9	6.816	2501054.272	1117420.355	384.546
2459292.089662997	18	3	2021	14	9	6.883	2501054.677	1117420.236	384.564
2459292.089663819	18	3	2021	14	9	6.954	2501055.464	1117420.004	384.548
2459292.089664792	18	3	2021	14	9	7.038	2501055.871	1117419.887	384.553
2459292.089665521	18	3	2021	14	9	7.101	2501056.252	1117419.770	384.550
2459292.089666076	18	3	2021	14	9	7.149	2501056.652	1117419.637	384.556
2459292.089666666	18	3	2021	14	9	7.200	2501057.084	1117419.510	384.558
2459292.089667210	18	3	2021	14	9	7.247	2501057.474	1117419.385	384.564
2459292.089668021	18	3	2021	14	9	7.317	2501057.870	1117419.267	384.566
2459292.089668576	18	3	2021	14	9	7.365	2501058.263	1117419.139	384.570
2459292.089669201	18	3	2021	14	9	7.419	2501058.675	1117419.019	384.573
2459292.089669745	18	3	2021	14	9	7.466	2501059.076	1117418.891	384.572
2459292.089670474	18	3	2021	14	9	7.529	2501059.482	1117418.767	384.574
2459292.089670938	18	3	2021	14	9	7.569	2501059.916	1117418.642	384.576
2459292.089671667	18	3	2021	14	9	7.632	2501060.325	1117418.514	384.581
2459292.089672315	18	3	2021	14	9	7.688	2501060.733	1117418.397	384.581
2459292.089672882	18	3	2021	14	9	7.737	2501061.152	1117418.270	384.585
2459292.089673437	18	3	2021	14	9	7.785	2501061.542	1117418.153	384.585
2459292.089673993	18	3	2021	14	9	7.833	2501061.955	1117418.033	384.583
2459292.089674977	18	3	2021	14	9	7.918	2501062.765	1117417.797	384.588
2459292.089675752	18	3	2021	14	9	7.985	2501063.196	1117417.667	384.589
2459292.089676527	18	3	2021	14	9	8.052	2501063.613	1117417.540	384.592
2459292.089677106	18	3	2021	14	9	8.102	2501063.991	1117417.428	384.594
2459292.089677685	18	3	2021	14	9	8.152	2501064.409	1117417.307	384.598
2459292.089678240	18	3	2021	14	9	8.200	2501064.822	1117417.173	384.598
2459292.089678784	18	3	2021	14	9	8.247	2501065.222	1117417.058	384.598
2459292.089679352	18	3	2021	14	9	8.296	2501065.619	1117416.929	384.599
2459292.089679976	18	3	2021	14	9	8.350	2501066.052	1117416.807	384.601
2459292.089680752	18	3	2021	14	9	8.417	2501066.850	1117416.559	384.606
2459292.089681724	18	3	2021	14	9	8.501	2501067.654	1117416.315	384.613
2459292.089683067	18	3	2021	14	9	8.617	2501068.061	1117416.194	384.613
2459292.089683657	18	3	2021	14	9	8.668	2501068.478	1117416.068	384.614
2459292.089684236	18	3	2021	14	9	8.718	2501068.902	1117415.941	384.621
2459292.089684803	18	3	2021	14	9	8.767	2501069.317	1117415.812	384.623
2459292.089685416	18	3	2021	14	9	8.820	2501069.718	1117415.696	384.624
2459292.089685983	18	3	2021	14	9	8.869	2501070.136	1117415.574	384.631
2459292.089686574	18	3	2021	14	9	8.920	2501070.554	1117415.450	384.632
2459292.089687141	18	3	2021	14	9	8.969	2501070.958	1117415.330	384.633
2459292.089687731	18	3	2021	14	9	9.020	2501071.390	1117415.205	384.640
2459292.089688310	18	3	2021	14	9	9.070	2501071.794	1117415.085	384.639
2459292.089689085	18	3	2021	14	9	9.137	2501072.230	1117414.952	384.643
2459292.089689618	18	3	2021	14	9	9.183	2501072.640	1117414.829	384.650
2459292.089690173	18	3	2021	14	9	9.231	2501073.052	1117414.701	384.654
2459292.089690937	18	3	2021	14	9	9.297	2501073.482	1117414.572	384.657
2459292.089691585	18	3	2021	14	9	9.353	2501074.310	1117414.321	384.664
2459292.089692500	18	3	2021	14	9	9.432	2501074.741	1117414.187	384.670
2459292.089693229	18	3	2021	14	9	9.495	2501075.180	1117414.065	384.680
2459292.089693773	18	3	2021	14	9	9.542	2501075.585	1117413.938	384.679
2459292.089694444	18	3	2021	14	9	9.600	2501075.998	1117413.819	384.681
2459292.089695023	18	3	2021	14	9	9.650	2501076.431	1117413.694	384.689
2459292.089695567	18	3	2021	14	9	9.697	2501076.844	1117413.575	384.692
2459292.089696157	18	3	2021	14	9	9.748	2501077.254	1117413.458	384.682
2459292.089696956	18	3	2021	14	9	9.817	2501078.071	1117413.218	384.702
2459292.089697917	18	3	2021	14	9	9.900	2501078.498	1117413.098	384.706
2459292.089698472	18	3	2021	14	9	9.948	2501079.311	1117412.859	384.715
2459292.089699618	18	3	2021	14	9	10.047	2501080.138	1117412.617	384.724
2459292.089700602	18	3	2021	14	9	10.132	2501080.528	1117412.505	384.729
2459292.089701215	18	3	2021	14	9	10.185	2501080.956	1117412.381	384.723
2459292.089701747	18	3	2021	14	9	10.231	2501081.356	1117412.256	384.737
2459292.089702361	18	3	2021	14	9	10.284	2501081.759	1117412.137	384.740
2459292.089702939	18	3	2021	14	9	10.334	2501082.196	1117412.007	384.743
2459292.089703518	18	3	2021	14	9	10.384	2501082.606	1117411.879	384.745
2459292.089704120	18	3	2021	14	9	10.436	2501082.992	1117411.776	384.751
2459292.089704676	18	3	2021	14	9	10.484	2501083.421	1117411.651	384.755
2459292.089705243	18	3	2021	14	9	10.533	2501083.843	1117411.521	384.760
2459292.089705844	18	3	2021	14	9	10.585	2501084.280	1117411.388	384.765
2459292.089706400	18	3	2021	14	9	10.633	2501084.677	1117411.274	384.772
2459292.089706967	18	3	2021	14	9	10.682	2501085.115	1117411.149	384.777
2459292.089707789	18	3	2021	14	9	10.753	2501085.974	1117410.899	384.789
2459292.089708553	18	3	2021	14	9	10.819	2501086.381	1117410.786	384.789
2459292.089709120	18	3	2021	14	9	10.868	2501087.214	1117410.547	384.802
2459292.089710115	18	3	2021	14	9	10.954	2501087.599	1117410.441	384.806
2459292.089710648	18	3	2021	14	9	11.000	2501088.410	1117410.211	384.821
2459292.089711817	18	3	2021	14	9	11.101	2501088.801	1117410.091	384.825
2459292.089712419	18	3	2021	14	9	11.153	2501089.602	1117409.867	384.835
2459292.089713379	18	3	2021	14	9	11.236	2501090.045	1117409.739	384.840
2459292.089713923	18	3	2021	14	9	11.283	2501090.453	1117409.618	384.842
2459292.089714479	18	3	2021	14	9	11.331	2501090.842	1117409.500	384.857
2459292.089715046	18	3	2021	14	9	11.380	2501091.234	1117409.386	384.858
2459292.089715636	18	3	2021	14	9	11.431	2501091.647	1117409.269	384.862
2459292.089716180	18	3	2021	14	9	11.478	2501092.053	1117409.149	384.870
2459292.089716805	18	3	2021	14	9	11.532	2501092.472	1117409.028	384.879
2459292.089717361	18	3	2021	14	9	11.580	2501092.865	1117408.920	384.887
2459292.089717962	18	3	2021	14	9	11.632	2501093.245	1117408.812	384.891
2459292.089718506	18	3	2021	14	9	11.679	2501093.673	1117408.692	384.899
2459292.089719340	18	3	2021	14	9	11.751	2501094.831	1117408.359	384.914
2459292.089720277	18	3	2021	14	9	11.832	2501095.234	1117408.249	384.915
2459292.089720868	18	3	2021	14	9	11.883	2501095.643	1117408.148	384.935
2459292.089721631	18	3	2021	14	9	11.949	2501096.431	1117407.909	384.934
2459292.089722604	18	3	2021	14	9	12.033	2501097.194	1117407.683	384.944
2459292.089723182	18	3	2021	14	9	12.083	2501097.587	1117407.570	384.946
2459292.089723715	18	3	2021	14	9	12.129	2501097.961	1117407.463	384.952
2459292.089724363	18	3	2021	14	9	12.185	2501098.329	1117407.362	384.956
2459292.089724895	18	3	2021	14	9	12.231	2501098.696	1117407.243	384.964
2459292.089725451	18	3	2021	14	9	12.279	2501099.099	1117407.119	384.969
2459292.089726029	18	3	2021	14	9	12.329	2501099.485	1117407.010	384.974
2459292.089726654	18	3	2021	14	9	12.383	2501100.228	1117406.794	384.985
2459292.089727222	18	3	2021	14	9	12.432	2501100.610	1117406.679	384.989
2459292.089727916	18	3	2021	14	9	12.492	2501100.981	1117406.574	384.999
2459292.089728460	18	3	2021	14	9	12.539	2501101.348	1117406.471	385.002
2459292.089728992	18	3	2021	14	9	12.585	2501101.711	1117406.363	385.005
2459292.089729525	18	3	2021	14	9	12.631	2501102.438	1117406.150	385.020
2459292.089730254	18	3	2021	14	9	12.694	2501103.169	1117405.955	385.035
2459292.089731296	18	3	2021	14	9	12.784	2501103.545	1117405.837	385.041
2459292.089731874	18	3	2021	14	9	12.834	2501103.901	1117405.734	385.044
2459292.089732650	18	3	2021	14	9	12.901	2501104.987	1117405.423	385.061
2459292.089733610	18	3	2021	14	9	12.984	2501106.094	1117405.115	385.080
2459292.089734965	18	3	2021	14	9	13.101	2501106.808	1117404.906	385.082
2459292.089735937	18	3	2021	14	9	13.185	2501107.190	1117404.802	385.090
2459292.089736469	18	3	2021	14	9	13.231	2501107.531	1117404.703	385.100
2459292.089737083	18	3	2021	14	9	13.284	2501107.921	1117404.591	385.103
2459292.089737858	18	3	2021	14	9	13.351	2501109.003	1117404.278	385.121
2459292.089738807	18	3	2021	14	9	13.433	2501109.360	1117404.163	385.123
2459292.089739386	18	3	2021	14	9	13.483	2501109.738	1117404.068	385.121
2459292.089739942	18	3	2021	14	9	13.531	2501110.109	1117403.962	385.134
2459292.089740532	18	3	2021	14	9	13.582	2501110.445	1117403.863	385.137
2459292.089741099	18	3	2021	14	9	13.631	2501111.169	1117403.654	385.144
2459292.089741701	18	3	2021	14	9	13.683	2501111.527	1117403.558	385.150
2459292.089742256	18	3	2021	14	9	13.731	2501111.892	1117403.441	385.159
2459292.089742858	18	3	2021	14	9	13.783	2501112.409	1117403.296	385.169
2459292.089743703	18	3	2021	14	9	13.856	2501113.063	1117403.102	385.179
2459292.089744282	18	3	2021	14	9	13.906	2501113.690	1117402.918	385.188
2459292.089745173	18	3	2021	14	9	13.983	2501115.560	1117402.367	385.223
2459292.089747870	18	3	2021	14	9	14.216	2501116.205	1117402.183	385.240
2459292.089748460	18	3	2021	14	9	14.267	2501116.836	1117402.013	385.246
2459292.089749641	18	3	2021	14	9	14.369	2501117.449	1117401.837	385.253
2459292.089750220	18	3	2021	14	9	14.419	2501118.060	1117401.657	385.263
2459292.089750960	18	3	2021	14	9	14.483	2501119.327	1117401.301	385.276
2459292.089752685	18	3	2021	14	9	14.632	2501120.551	1117400.956	385.294
2459292.089754444	18	3	2021	14	9	14.784	2501121.193	1117400.778	385.305
2459292.089755219	18	3	2021	14	9	14.851	2501121.820	1117400.591	385.316
2459292.089755984	18	3	2021	14	9	14.917	2501122.412	1117400.422	385.328
2459292.089756759	18	3	2021	14	9	14.984	2501123.654	1117400.051	385.350
2459292.089758495	18	3	2021	14	9	15.134	2501124.266	1117399.873	385.362
2459292.089759259	18	3	2021	14	9	15.200	2501124.863	1117399.695	385.372
2459292.089760220	18	3	2021	14	9	15.283	2501125.459	1117399.519	385.390
2459292.089761215	18	3	2021	14	9	15.369	2501126.090	1117399.345	385.407
2459292.089761932	18	3	2021	14	9	15.431	2501126.689	1117399.173	385.422
2459292.089762754	18	3	2021	14	9	15.502	2501127.273	1117399.000	385.434
2459292.089763506	18	3	2021	14	9	15.567	2501127.892	1117398.827	385.449
2459292.089764247	18	3	2021	14	9	15.631	2501129.094	1117398.494	385.471
2459292.089766006	18	3	2021	14	9	15.783	2501129.676	1117398.331	385.482
2459292.089766782	18	3	2021	14	9	15.850	2501130.291	1117398.154	385.494
2459292.089767939	18	3	2021	14	9	15.950	2501130.875	1117397.993	385.510
2459292.089768518	18	3	2021	14	9	16.000	2501131.490	1117397.811	385.523
2459292.089769491	18	3	2021	14	9	16.084	2501132.085	1117397.636	385.535
2459292.089770046	18	3	2021	14	9	16.132	2501132.660	1117397.471	385.548
2459292.089771018	18	3	2021	14	9	16.216	2501133.224	1117397.310	385.558
2459292.089771990	18	3	2021	14	9	16.300	2501133.790	1117397.150	385.566
2459292.089772546	18	3	2021	14	9	16.348	2501134.343	1117396.994	385.579
2459292.089773333	18	3	2021	14	9	16.416	2501134.935	1117396.827	385.597
2459292.089774317	18	3	2021	14	9	16.501	2501135.498	1117396.658	385.607
2459292.089774884	18	3	2021	14	9	16.550	2501136.053	1117396.508	385.622
2459292.089775868	18	3	2021	14	9	16.635	2501137.133	1117396.192	385.648
2459292.089777407	18	3	2021	14	9	16.768	2501137.654	1117396.045	385.657
2459292.089778368	18	3	2021	14	9	16.851	2501138.170	1117395.894	385.673
2459292.089778958	18	3	2021	14	9	16.902	2501138.689	1117395.741	385.683
2459292.089779919	18	3	2021	14	9	16.985	2501139.223	1117395.588	385.697
2459292.089780706	18	3	2021	14	9	17.053	2501139.733	1117395.445	385.710
2459292.089781470	18	3	2021	14	9	17.119	2501140.244	1117395.301	385.723
2459292.089782407	18	3	2021	14	9	17.200	2501140.727	1117395.159	385.736
2459292.089782986	18	3	2021	14	9	17.250	2501141.247	1117395.007	385.746
2459292.089783958	18	3	2021	14	9	17.334	2501141.738	1117394.866	385.761
2459292.089784514	18	3	2021	14	9	17.382	2501142.245	1117394.715	385.769
2459292.089785463	18	3	2021	14	9	17.464	2501142.736	1117394.576	385.782
2459292.089786064	18	3	2021	14	9	17.516	2501143.238	1117394.430	385.792
2459292.089786863	18	3	2021	14	9	17.585	2501143.711	1117394.298	385.801
2459292.089787766	18	3	2021	14	9	17.663	2501144.205	1117394.157	385.812
2459292.089788310	18	3	2021	14	9	17.710	2501144.674	1117394.017	385.821
2459292.089789178	18	3	2021	14	9	17.785	2501145.189	1117393.875	385.837
2459292.089790116	18	3	2021	14	9	17.866	2501145.634	1117393.743	385.849
2459292.089790694	18	3	2021	14	9	17.916	2501146.120	1117393.603	385.865
2459292.089791666	18	3	2021	14	9	18.000	2501146.606	1117393.469	385.873
2459292.089792233	18	3	2021	14	9	18.049	2501147.051	1117393.337	385.886
2459292.089793020	18	3	2021	14	9	18.117	2501147.525	1117393.205	385.901
2459292.089793807	18	3	2021	14	9	18.185	2501147.976	1117393.072	385.914
2459292.089794525	18	3	2021	14	9	18.247	2501148.449	1117392.941	385.927
2459292.089795347	18	3	2021	14	9	18.318	2501148.907	1117392.809	385.943
2459292.089796111	18	3	2021	14	9	18.384	2501149.344	1117392.689	385.955
2459292.089796689	18	3	2021	14	9	18.434	2501149.793	1117392.556	385.967
2459292.089797453	18	3	2021	14	9	18.500	2501150.229	1117392.431	385.981
2459292.089798252	18	3	2021	14	9	18.569	2501150.695	1117392.298	385.989
2459292.089799155	18	3	2021	14	9	18.647	2501153.647	1117391.446	386.077
2459292.089804004	18	3	2021	14	9	19.066	2501154.158	1117391.303	386.092
2459292.089804976	18	3	2021	14	9	19.150	2501154.591	1117391.177	386.103
2459292.089805555	18	3	2021	14	9	19.200	2501155.075	1117391.042	386.118
2459292.089806527	18	3	2021	14	9	19.284	2501155.457	1117390.929	386.128
2459292.089807094	18	3	2021	14	9	19.333	2501155.912	1117390.802	386.143
2459292.089807870	18	3	2021	14	9	19.400	2501156.321	1117390.686	386.155
2459292.089808657	18	3	2021	14	9	19.468	2501156.744	1117390.565	386.168
2459292.089809421	18	3	2021	14	9	19.534	2501157.162	1117390.441	386.181
2459292.089810011	18	3	2021	14	9	19.585	2501157.581	1117390.323	386.192
2459292.089810926	18	3	2021	14	9	19.664	2501158.018	1117390.195	386.207
2459292.089811539	18	3	2021	14	9	19.717	2501158.424	1117390.078	386.218
2459292.089812326	18	3	2021	14	9	19.785	2501158.840	1117389.958	386.232
2459292.089813286	18	3	2021	14	9	19.868	2501159.681	1117389.714	386.254
2459292.089814814	18	3	2021	14	9	20.000	2501160.515	1117389.476	386.277
2459292.089816168	18	3	2021	14	9	20.117	2501160.931	1117389.353	386.289
2459292.089816712	18	3	2021	14	9	20.164	2501161.351	1117389.238	386.297
2459292.089817661	18	3	2021	14	9	20.246	2501161.754	1117389.123	386.308
2459292.089818205	18	3	2021	14	9	20.293	2501162.163	1117389.009	386.319
2459292.089819085	18	3	2021	14	9	20.369	2501162.578	1117388.892	386.329
2459292.089867662	18	3	2021	14	9	24.566	2501187.147	1117381.842	387.083
2459292.089870752	18	3	2021	14	9	24.833	2501187.397	1117381.776	387.091
2459292.089871481	18	3	2021	14	9	24.896	2501188.125	1117381.566	387.115
2459292.089873264	18	3	2021	14	9	25.050	2501188.350	1117381.503	387.125
2459292.089873831	18	3	2021	14	9	25.099	2501188.585	1117381.434	387.132
2459292.089874791	18	3	2021	14	9	25.182	2501189.041	1117381.306	387.146
2459292.089875821	18	3	2021	14	9	25.271	2501189.282	1117381.235	387.156
2459292.089876550	18	3	2021	14	9	25.334	2501189.508	1117381.169	387.161
2459292.089877071	18	3	2021	14	9	25.379	2501189.715	1117381.116	387.168
2459292.089877708	18	3	2021	14	9	25.434	2501189.927	1117381.051	387.177
2459292.089878263	18	3	2021	14	9	25.482	2501190.141	1117380.987	387.184
2459292.089879004	18	3	2021	14	9	25.546	2501190.347	1117380.928	387.188
2459292.089879629	18	3	2021	14	9	25.600	2501190.551	1117380.866	387.197
2459292.089880185	18	3	2021	14	9	25.648	2501190.756	1117380.808	387.204
2459292.089881064	18	3	2021	14	9	25.724	2501190.957	1117380.746	387.209
2459292.089881226	18	3	2021	14	9	25.738	2501191.350	1117380.634	387.223
2459292.089882558	18	3	2021	14	9	25.853	2501191.548	1117380.577	387.231
2459292.089883356	18	3	2021	14	9	25.922	2501191.725	1117380.528	387.236
2459292.089883865	18	3	2021	14	9	25.966	2501191.920	1117380.471	387.241
2459292.089884467	18	3	2021	14	9	26.018	2501192.100	1117380.419	387.249
2459292.089885046	18	3	2021	14	9	26.068	2501192.286	1117380.368	387.253
2459292.089885810	18	3	2021	14	9	26.134	2501192.465	1117380.318	387.259
2459292.089886400	18	3	2021	14	9	26.185	2501192.640	1117380.266	387.264
2459292.089886955	18	3	2021	14	9	26.233	2501192.809	1117380.221	387.269
2459292.089887534	18	3	2021	14	9	26.283	2501192.989	1117380.168	387.277
2459292.089888275	18	3	2021	14	9	26.347	2501193.150	1117380.125	387.282
2459292.089889085	18	3	2021	14	9	26.417	2501193.482	1117380.028	387.291
2459292.089890069	18	3	2021	14	9	26.502	2501193.637	1117379.985	387.298
2459292.089890821	18	3	2021	14	9	26.567	2501193.791	1117379.940	387.302
2459292.089891389	18	3	2021	14	9	26.616	2501194.089	1117379.857	387.313
2459292.089892742	18	3	2021	14	9	26.733	2501194.528	1117379.731	387.327
2459292.089894479	18	3	2021	14	9	26.883	2501194.672	1117379.692	387.331
2459292.089895023	18	3	2021	14	9	26.930	2501194.812	1117379.649	387.335
2459292.089895647	18	3	2021	14	9	26.984	2501195.099	1117379.569	387.345
2459292.089896979	18	3	2021	14	9	27.099	2501195.234	1117379.529	387.351
2459292.089897789	18	3	2021	14	9	27.169	2501195.374	1117379.489	387.355
2459292.089898333	18	3	2021	14	9	27.216	2501195.506	1117379.452	387.359
2459292.089899166	18	3	2021	14	9	27.288	2501195.640	1117379.414	387.363
2459292.089899745	18	3	2021	14	9	27.338	2501195.774	1117379.376	387.368
2459292.089900277	18	3	2021	14	9	27.384	2501195.901	1117379.337	387.372
2459292.089900925	18	3	2021	14	9	27.440	2501196.033	1117379.301	387.376
2459292.089901481	18	3	2021	14	9	27.488	2501196.160	1117379.263	387.380
2459292.089902407	18	3	2021	14	9	27.568	2501196.406	1117379.195	387.390
2459292.089903437	18	3	2021	14	9	27.657	2501196.647	1117379.125	387.397
2459292.089904525	18	3	2021	14	9	27.751	2501196.770	1117379.088	387.401
2459292.089905300	18	3	2021	14	9	27.818	2501196.886	1117379.055	387.405
2459292.089906064	18	3	2021	14	9	27.884	2501197.010	1117379.020	387.410
2459292.089906631	18	3	2021	14	9	27.933	2501197.238	1117378.953	387.417
2459292.089907603	18	3	2021	14	9	28.017	2501197.353	1117378.922	387.421
2459292.089908379	18	3	2021	14	9	28.084	2501197.472	1117378.887	387.425
2459292.089909166	18	3	2021	14	9	28.152	2501197.696	1117378.824	387.433
2459292.089910486	18	3	2021	14	9	28.266	2501197.920	1117378.756	387.440
2459292.089911469	18	3	2021	14	9	28.351	2501198.029	1117378.727	387.445
2459292.089912233	18	3	2021	14	9	28.417	2501198.139	1117378.694	387.447
2459292.089913402	18	3	2021	14	9	28.518	2501198.354	1117378.634	387.455
2459292.089914178	18	3	2021	14	9	28.585	2501198.461	1117378.603	387.459
2459292.089914768	18	3	2021	14	9	28.636	2501198.564	1117378.571	387.462
2459292.089915301	18	3	2021	14	9	28.682	2501198.663	1117378.544	387.467
2459292.089915891	18	3	2021	14	9	28.733	2501198.763	1117378.514	387.469
2459292.089916667	18	3	2021	14	9	28.800	2501198.863	1117378.486	387.472
2459292.089917210	18	3	2021	14	9	28.847	2501198.960	1117378.457	387.476
2459292.089917754	18	3	2021	14	9	28.894	2501199.055	1117378.431	387.479
2459292.089918333	18	3	2021	14	9	28.944	2501199.155	1117378.402	387.483
2459292.089918981	18	3	2021	14	9	29.000	2501199.354	1117378.346	387.488
2459292.089920335	18	3	2021	14	9	29.117	2501199.451	1117378.321	387.491
2459292.089921111	18	3	2021	14	9	29.184	2501199.646	1117378.261	387.499
2459292.089922268	18	3	2021	14	9	29.284	2501199.738	1117378.234	387.501
2459292.089922847	18	3	2021	14	9	29.334	2501199.833	1117378.208	387.505
2459292.089923426	18	3	2021	14	9	29.384	2501199.925	1117378.179	387.508
2459292.089924155	18	3	2021	14	9	29.447	2501200.017	1117378.154	387.511
2459292.089924699	18	3	2021	14	9	29.494	2501200.201	1117378.101	387.518
2459292.089925926	18	3	2021	14	9	29.600	2501200.287	1117378.075	387.522
2459292.089926470	18	3	2021	14	9	29.647	2501200.377	1117378.050	387.525
2459292.089927465	18	3	2021	14	9	29.733	2501200.550	1117378.001	387.531
2459292.089928611	18	3	2021	14	9	29.832	2501200.712	1117377.955	387.535
2459292.089929768	18	3	2021	14	9	29.932	2501200.873	1117377.908	387.542
2459292.089930740	18	3	2021	14	9	30.016	2501200.949	1117377.886	387.544
2459292.089931528	18	3	2021	14	9	30.084	2501201.033	1117377.861	387.549
2459292.089932291	18	3	2021	14	9	30.150	2501201.191	1117377.816	387.552
2459292.089933449	18	3	2021	14	9	30.250	2501201.271	1117377.793	387.554
2459292.089934224	18	3	2021	14	9	30.317	2501201.420	1117377.751	387.560
2459292.089935185	18	3	2021	14	9	30.400	2501201.493	1117377.728	387.562
2459292.089935972	18	3	2021	14	9	30.468	2501201.566	1117377.708	387.566
2459292.089936736	18	3	2021	14	9	30.534	2501201.832	1117377.632	387.575
2459292.089938866	18	3	2021	14	9	30.718	2501201.893	1117377.615	387.577
2459292.089939629	18	3	2021	14	9	30.784	2501201.956	1117377.599	387.579
2459292.089940208	18	3	2021	14	9	30.834	2501202.017	1117377.581	387.579
2459292.089940995	18	3	2021	14	9	30.902	2501202.133	1117377.550	387.585
2459292.089941944	18	3	2021	14	9	30.984	2501202.190	1117377.533	387.586
2459292.089942546	18	3	2021	14	9	31.036	2501202.243	1117377.517	387.590
2459292.089943495	18	3	2021	14	9	31.118	2501202.346	1117377.489	387.591
2459292.089945231	18	3	2021	14	9	31.268	2501202.395	1117377.474	387.595
2459292.089945960	18	3	2021	14	9	31.331	2501202.486	1117377.447	387.598
2459292.089946389	18	3	2021	14	9	31.368	2501202.531	1117377.433	387.600
2459292.089946933	18	3	2021	14	9	31.415	2501202.575	1117377.422	387.600
2459292.089947465	18	3	2021	14	9	31.461	2501202.693	1117377.390	387.603
2459292.089949456	18	3	2021	14	9	31.633	2501202.759	1117377.372	387.606
2459292.089950613	18	3	2021	14	9	31.733	2501202.789	1117377.365	387.606
2459292.089951389	18	3	2021	14	9	31.800	2501202.841	1117377.353	387.608
2459292.089952338	18	3	2021	14	9	31.882	2501202.863	1117377.346	387.608
2459292.089952928	18	3	2021	14	9	31.933	2501202.883	1117377.342	387.609
2459292.089953518	18	3	2021	14	9	31.984	2501202.914	1117377.333	387.610
2459292.089954884	18	3	2021	14	9	32.102	2501202.926	1117377.328	387.611
2459292.089955474	18	3	2021	14	9	32.153	2501202.935	1117377.324	387.611
2459292.089956018	18	3	2021	14	9	32.200	2501202.946	1117377.321	387.612
2459292.089957199	18	3	2021	14	9	32.302	2501202.947	1117377.319	387.612
2459292.089957743	18	3	2021	14	9	32.349	2501202.947	1117377.319	387.612
2459292.089958715	18	3	2021	14	9	32.433	2501202.940	1117377.323	387.612
2459292.089959467	18	3	2021	14	9	32.498	2501202.935	1117377.323	387.612
2459292.089960115	18	3	2021	14	9	32.554	2501202.929	1117377.322	387.611
2459292.089961087	18	3	2021	14	9	32.638	2501202.918	1117377.322	387.612
2459292.089962060	18	3	2021	14	9	32.722	2501202.913	1117377.324	387.611
2459292.089962604	18	3	2021	14	9	32.769	2501202.907	1117377.324	387.612
2459292.089963147	18	3	2021	14	9	32.816	2501202.903	1117377.320	387.612
2459292.089963958	18	3	2021	14	9	32.886	2501202.896	1117377.319	387.614
2459292.089964896	18	3	2021	14	9	32.967	2501202.893	1117377.319	387.613
2459292.089966447	18	3	2021	14	9	33.101	2501202.894	1117377.320	387.612
2459292.089967407	18	3	2021	14	9	33.184	2501202.898	1117377.323	387.613
2459292.089969143	18	3	2021	14	9	33.334	2501202.898	1117377.324	387.613
2459292.089969907	18	3	2021	14	9	33.400	2501202.897	1117377.325	387.613
2459292.089971065	18	3	2021	14	9	33.500	2501202.896	1117377.325	387.614
2459292.089971677	18	3	2021	14	9	33.553	2501202.896	1117377.323	387.613
2459292.089973032	18	3	2021	14	9	33.670	2501202.896	1117377.321	387.613
2459292.089973993	18	3	2021	14	9	33.753	2501202.896	1117377.320	387.612
2459292.089974537	18	3	2021	14	9	33.800	2501202.897	1117377.322	387.614
2459292.089975104	18	3	2021	14	9	33.849	2501202.896	1117377.319	387.613
2459292.089975671	18	3	2021	14	9	33.898	2501202.896	1117377.321	387.612
2459292.089976400	18	3	2021	14	9	33.961	2501202.896	1117377.322	387.615
2459292.089976851	18	3	2021	14	9	34.000	2501202.896	1117377.322	387.613
2459292.089977789	18	3	2021	14	9	34.081	2501202.897	1117377.323	387.613
2459292.089978992	18	3	2021	14	9	34.185	2501202.898	1117377.326	387.611
2459292.089979965	18	3	2021	14	9	34.269	2501202.897	1117377.323	387.613
2459292.089980937	18	3	2021	14	9	34.353	2501202.897	1117377.325	387.612
2459292.089981932	18	3	2021	14	9	34.439	2501202.896	1117377.322	387.612
2459292.089983217	18	3	2021	14	9	34.550	2501202.896	1117377.321	387.613
2459292.089984166	18	3	2021	14	9	34.632	2501202.896	1117377.321	387.612
2459292.089984756	18	3	2021	14	9	34.683	2501202.896	1117377.320	387.613
2459292.089985347	18	3	2021	14	9	34.734	2501202.896	1117377.321	387.613
